specification,k,centroid_id,n,share_percent,z_bmi,z_triglycerides,z_ldl,z_hdl,z_age,z_waist_circumference
core6_operational_positive_weighted,16,K16-C12,9,1.226158038147139,-0.31321655045566776,5.222269161405344,-0.04603458941989302,-0.7227889068533905,-0.6766031157481416,-0.031478532755469836
core6_operational_positive_weighted,16,K16-C07,71,9.673024523160763,-0.18984769797954784,-0.35368725847539173,-0.18600720182337843,-0.06700436823285068,-1.202884889300815,-0.2511192239525547
core6_operational_positive_weighted,16,K16-C02,64,8.71934604904632,-1.212399174078495,-0.38393692026280885,0.6359967343534375,0.44220272246673004,0.1200556767535887,-1.388880902584018
core6_operational_positive_weighted,16,K16-C16,38,5.177111716621254,2.42268773353495,-0.424857306288937,-0.41217347554901007,-0.12809154282798138,0.012731773756011242,2.126658391159846
core6_operational_positive_weighted,16,K16-C03,4,0.544959128065395,-0.5317580935811477,0.6699752625761023,5.077871937615228,-0.6448630453604058,0.03879905949356333,-0.4746702468226184
core6_operational_positive_weighted,16,K16-C11,50,6.811989100817439,0.7237151786725887,-0.47223666113014373,0.5678016685795789,0.9485649704481443,0.4597857241550281,0.7662801787518413
core6_operational_positive_weighted,16,K16-C15,24,3.2697547683923704,0.8833782198265784,1.5311711045865672,-0.6365099637570637,-0.9692294438249546,-0.4977525719377153,1.2703332545678268
core6_operational_positive_weighted,16,K16-C09,29,3.9509536784741144,-0.5254121829519802,1.9531036698443869,-0.7670220448004973,-0.7972215400725517,-0.029515206577262625,-0.4441170477373351
core6_operational_positive_weighted,17,K17-C06,73,9.945504087193461,-0.2840405783721303,-0.3432816921976298,0.11662349708065255,0.1890504203699997,0.7681474309860288,-0.23456470878657654
core6_operational_positive_weighted,17,K17-C15,46,6.267029972752043,1.068754265089207,-0.2698869394369647,0.006713982865869911,-0.5533848601295107,-1.4739535334715466,1.0468119581455304
core6_operational_positive_weighted,17,K17-C08,35,4.768392370572207,-0.4315408948050217,1.6469804057384028,-0.7665897066438315,-0.6007792722872317,0.2510612433564867,-0.35159658426899815
core6_operational_positive_weighted,17,K17-C09,42,5.722070844686648,-0.10316667437733892,0.942033976072874,0.9778862782831786,-0.7266851999280398,0.8347822489795262,0.10200942943693042
core6_operational_positive_weighted,17,K17-C05,45,6.130790190735695,-0.5429942674179381,-0.04282805369572125,1.725893455585591,-0.04795094632414347,-0.21434324866888613,-0.5052610353877452
core6_operational_positive_weighted,17,K17-C16,24,3.2697547683923704,0.9617393233376885,1.2567837858387536,-1.0323113075750576,-0.9166294873171899,-0.07470224715536104,1.281319367387708
core6_operational_positive_weighted,17,K17-C12,43,5.858310626702997,-0.07094731479415771,0.6979636535973506,0.43661093195978445,-0.8307977753413415,-0.9344806440329422,0.061005246627471685
core6_operational_positive_weighted,17,K17-C13,11,1.4986376021798364,-0.43343385281191715,4.886056197179099,-0.04603458941989302,-0.7787538437438069,-0.7266312398909182,-0.1577685062000811
core6_operational_positive_weighted,17,K17-C01,41,5.5858310626703,-1.1585325948356378,-0.7611987769394811,-0.16565641655470573,2.1741525099175174,0.05691900201844703,-1.328408988044975
core6_operational_positive_weighted,17,K17-C17,33,4.4959128065395095,2.5767663911564247,-0.39950138244425465,-0.4324493401038637,-0.1560553687225931,-0.07376421982768398,2.188474987696594
core6_operational_positive_weighted,17,K17-C14,69,9.400544959128066,0.8731594215426199,-0.21539532670242972,-0.27461173599153244,-0.32265654849158676,0.6489246604522081,0.9633219440360989
core6_operational_positive_weighted,17,K17-C04,3,0.4087193460490463,-0.25968508139042734,0.6763142435372729,5.667271764822459,-0.4110854608814519,-0.12629375017759933,-0.17523479973190068
core6_operational_positive_weighted,17,K17-C03,50,6.811989100817439,-0.9041007102646279,-0.45484974192236144,-1.0501653899320653,-0.02488489132222,0.509313567056377,-0.9280543483493283
core6_operational_positive_weighted,17,K17-C02,63,8.583106267029974,-1.153668378589813,-0.225114722532867,0.6705870983002643,0.0943194122301914,0.2549920245391334,-1.2919981086605192
core6_operational_positive_weighted,17,K17-C11,51,6.948228882833788,0.26125171842167044,-0.612150222755121,-1.3665533950735338,0.27512050767735996,0.21845888178276973,0.1642977048190676
core6_operational_positive_weighted,17,K17-C10,36,4.904632152588556,0.6143112577705494,-0.5431849508974551,0.6208046311430321,1.441601896114258,0.2933171410699391,0.6436990055082417
core6_operational_positive_weighted,17,K17-C07,69,9.400544959128066,-0.20832747908925778,-0.38847706772917523,-0.19717234263583788,0.007681342619978638,-1.159918297684009,-0.28063038965610054
