specification,k,method,replicate,held_out_cycle,ari
core6_operational_positive_weighted,11,bootstrap_refit,23,,0.3801133818004023
core6_operational_positive_weighted,11,bootstrap_refit,24,,0.44264747485700695
core6_operational_positive_weighted,11,bootstrap_refit,25,,0.3685591537013228
core6_operational_positive_weighted,11,bootstrap_refit,26,,0.6427407449616601
core6_operational_positive_weighted,11,bootstrap_refit,27,,0.43611535743801483
core6_operational_positive_weighted,11,bootstrap_refit,28,,0.5345351501980307
core6_operational_positive_weighted,11,bootstrap_refit,29,,0.4383800291443833
core6_operational_positive_weighted,11,bootstrap_refit,30,,0.43477443506238567
core6_operational_positive_weighted,11,leave_cycle_out,1,2009-2010,0.6986302648901505
core6_operational_positive_weighted,11,leave_cycle_out,2,2011-2012,0.5198842766312416
core6_operational_positive_weighted,11,leave_cycle_out,3,2013-2014,0.5064398721915603
core6_operational_positive_weighted,11,leave_cycle_out,4,2015-2016,0.6326049796976267
core6_operational_positive_weighted,11,leave_cycle_out,5,2017-2018,0.5318340518894371
core6_operational_positive_weighted,11,leave_cycle_out,6,2021-2023,0.5907215314365681
core6_operational_positive_weighted,12,bootstrap_refit,1,,0.5403804766253562
core6_operational_positive_weighted,12,bootstrap_refit,2,,0.496180385986094
core6_operational_positive_weighted,12,bootstrap_refit,3,,0.4668687166518877
core6_operational_positive_weighted,12,bootstrap_refit,4,,0.41153834955558866
core6_operational_positive_weighted,12,bootstrap_refit,5,,0.46294925227791883
core6_operational_positive_weighted,12,bootstrap_refit,6,,0.3843031123956084
core6_operational_positive_weighted,12,bootstrap_refit,7,,0.5146561873436492
core6_operational_positive_weighted,12,bootstrap_refit,8,,0.4259684183212178
core6_operational_positive_weighted,12,bootstrap_refit,9,,0.48608023857750027
core6_operational_positive_weighted,12,bootstrap_refit,10,,0.5524593804889534
core6_operational_positive_weighted,12,bootstrap_refit,11,,0.5606828553618296
core6_operational_positive_weighted,12,bootstrap_refit,12,,0.5546490420919528
core6_operational_positive_weighted,12,bootstrap_refit,13,,0.5290845037337971
core6_operational_positive_weighted,12,bootstrap_refit,14,,0.44376942368144073
core6_operational_positive_weighted,12,bootstrap_refit,15,,0.4916403931542051
core6_operational_positive_weighted,12,bootstrap_refit,16,,0.5136749054234454
core6_operational_positive_weighted,12,bootstrap_refit,17,,0.45201911041974563
core6_operational_positive_weighted,12,bootstrap_refit,18,,0.5238174856824619
